N,C,replica,sweep,phi,surplus,bath_T,bath_total,f,final,drift,acceptance,f_final,d0,d1,d2,d3,d4,d5,d6,pieces_d1,largest_d1,pieces_d2,largest_d2
64,16,0,18600,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,18700,0.984375,0.109375,1.5625,25.0,1.0625,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,18800,0.984375,0.109375,1.5625,25.0,1.0625,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,18900,0.984375,0.140625,0.9375,15.0,1.0625,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,19000,0.984375,0.109375,1.5625,25.0,1.0625,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,19100,0.96875,0.09375,0.875,14.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,19200,0.984375,0.109375,1.5625,25.0,1.0625,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,19300,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,19400,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,19500,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,19600,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,19700,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,19800,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,19900,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,20000,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,20100,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,20200,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,20300,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,20400,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,20500,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,20600,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,20700,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,20800,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,20900,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,21000,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,21100,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,21200,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,21300,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,21400,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,21500,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,21600,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,21700,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,21800,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,21900,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,22000,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,22100,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,22200,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,22300,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,22400,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,22500,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,22600,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,22700,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,22800,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,22900,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,23000,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,23100,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,23200,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,23300,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,23400,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,23500,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,23600,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,23700,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,23800,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,23900,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,24000,0.96875,0.09375,0.875,14.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,24100,1.0,0.15625,1.625,26.0,1.0,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,24200,1.0,0.15625,1.625,26.0,1.0,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,24300,1.0,0.1875,1.0,16.0,1.0,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,24400,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,24500,0.984375,0.109375,1.5625,25.0,1.0625,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,24600,0.984375,0.109375,1.5625,25.0,1.0625,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,24700,0.984375,0.109375,1.5625,25.0,1.0625,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,24800,0.984375,0.125,1.25,20.0,1.0625,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,24900,0.96875,0.0625,1.5,24.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,25000,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,25100,0.96875,0.0625,1.5,24.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,25200,0.96875,0.0625,1.5,24.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,25300,0.953125,0.03125,1.125,18.0,1.1875,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,25400,0.953125,0.015625,1.4375,23.0,1.1875,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,25500,0.953125,0.0,1.75,28.0,1.1875,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,25600,0.953125,0.0,1.75,28.0,1.1875,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,25700,0.953125,0.0,1.75,28.0,1.1875,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,25800,0.953125,0.0,1.75,28.0,1.1875,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,25900,0.953125,0.0,1.75,28.0,1.1875,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,26000,0.953125,0.015625,1.4375,23.0,1.1875,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,26100,0.953125,0.03125,1.125,18.0,1.1875,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,26200,0.953125,0.03125,1.125,18.0,1.1875,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,26300,0.953125,0.03125,1.125,18.0,1.1875,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,26400,0.953125,0.03125,1.125,18.0,1.1875,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,26500,0.96875,0.0625,1.5,24.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,26600,1.0,0.1875,1.0,16.0,1.0,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,26700,0.984375,0.125,1.25,20.0,1.0625,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,26800,0.984375,0.125,1.25,20.0,1.0625,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,26900,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,27000,0.984375,0.109375,1.5625,25.0,1.0625,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,27100,0.984375,0.109375,1.5625,25.0,1.0625,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,27200,0.984375,0.109375,1.5625,25.0,1.0625,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,27300,0.984375,0.125,1.25,20.0,1.0625,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,27400,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,27500,0.984375,0.125,1.25,20.0,1.0625,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,27600,0.984375,0.125,1.25,20.0,1.0625,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,27700,0.96875,0.09375,0.875,14.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,27800,0.96875,0.09375,0.875,14.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,27900,0.96875,0.09375,0.875,14.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,28000,0.96875,0.09375,0.875,14.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,28100,0.96875,0.09375,0.875,14.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,28200,0.984375,0.109375,1.5625,25.0,1.0625,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,28300,0.984375,0.109375,1.5625,25.0,1.0625,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,28400,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,28500,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,28600,0.984375,0.109375,1.5625,25.0,1.0625,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,28700,0.984375,0.109375,1.5625,25.0,1.0625,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,28800,0.96875,0.0625,1.5,24.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,28900,0.953125,0.03125,1.125,18.0,1.1875,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,29000,0.96875,0.0625,1.5,24.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,29100,0.953125,0.03125,1.125,18.0,1.1875,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,29200,0.96875,0.0625,1.5,24.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,29300,0.96875,0.0625,1.5,24.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,29400,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,29500,0.953125,0.046875,0.8125,13.0,1.1875,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,29600,0.953125,0.046875,0.8125,13.0,1.1875,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,29700,0.953125,0.03125,1.125,18.0,1.1875,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,29800,0.96875,0.046875,1.8125,29.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,29900,0.96875,0.03125,2.125,34.0,1.125,0,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,0,30000,0.96875,0.0,2.75,44.0,1.125,1,0.0,0.0006580729166666666,1.125,0,0,56,8,0,0,0,0,0,1,56
64,16,1,100,1.015625,0.171875,2.3125,37.0,0.9375,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,200,1.03125,0.1875,3.0,48.0,0.875,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,300,0.984375,0.078125,2.1875,35.0,1.0625,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,400,0.984375,0.09375,1.875,30.0,1.0625,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,500,0.984375,0.09375,1.875,30.0,1.0625,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,600,1.0,0.125,2.25,36.0,1.0,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,700,0.984375,0.109375,1.5625,25.0,1.0625,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,800,1.0,0.125,2.25,36.0,1.0,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,900,0.984375,0.09375,1.875,30.0,1.0625,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,1000,0.984375,0.09375,1.875,30.0,1.0625,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,1100,0.984375,0.09375,1.875,30.0,1.0625,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,1200,0.96875,0.046875,1.8125,29.0,1.125,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,1300,1.03125,0.1875,3.0,48.0,0.875,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,1400,1.015625,0.171875,2.3125,37.0,0.9375,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,1500,1.0,0.125,2.25,36.0,1.0,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,1600,1.0,0.15625,1.625,26.0,1.0,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,1700,0.984375,0.09375,1.875,30.0,1.0625,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,1800,0.984375,0.109375,1.5625,25.0,1.0625,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,1900,1.015625,0.125,3.25,52.0,0.9375,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,2000,1.03125,0.1875,3.0,48.0,0.875,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,2100,1.0,0.0625,3.5,56.0,1.0,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,2200,0.984375,0.078125,2.1875,35.0,1.0625,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,2300,0.984375,0.078125,2.1875,35.0,1.0625,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,2400,0.984375,0.0625,2.5,40.0,1.0625,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,2500,1.015625,0.15625,2.625,42.0,0.9375,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,2600,0.96875,0.03125,2.125,34.0,1.125,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,2700,0.96875,0.03125,2.125,34.0,1.125,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,2800,0.96875,0.03125,2.125,34.0,1.125,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,2900,0.96875,0.03125,2.125,34.0,1.125,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,3000,0.96875,0.03125,2.125,34.0,1.125,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,3100,0.96875,0.03125,2.125,34.0,1.125,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,3200,0.953125,0.0,1.75,28.0,1.1875,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,3300,0.984375,0.0625,2.5,40.0,1.0625,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,3400,0.984375,0.0625,2.5,40.0,1.0625,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,3500,0.984375,0.0625,2.5,40.0,1.0625,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,3600,0.984375,0.0625,2.5,40.0,1.0625,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,3700,0.96875,0.03125,2.125,34.0,1.125,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,3800,0.96875,0.03125,2.125,34.0,1.125,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,3900,0.984375,0.0625,2.5,40.0,1.0625,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,4000,0.984375,0.0625,2.5,40.0,1.0625,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,4100,0.96875,0.015625,2.4375,39.0,1.125,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,4200,0.96875,0.03125,2.125,34.0,1.125,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,4300,0.96875,0.015625,2.4375,39.0,1.125,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,4400,0.96875,0.015625,2.4375,39.0,1.125,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,4500,0.96875,0.046875,1.8125,29.0,1.125,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,4600,0.984375,0.0625,2.5,40.0,1.0625,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,4700,0.984375,0.0625,2.5,40.0,1.0625,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,4800,0.984375,0.0625,2.5,40.0,1.0625,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,4900,0.984375,0.0625,2.5,40.0,1.0625,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,5000,0.96875,0.03125,2.125,34.0,1.125,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,5100,0.984375,0.0625,2.5,40.0,1.0625,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,5200,0.984375,0.0625,2.5,40.0,1.0625,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,5300,0.984375,0.0625,2.5,40.0,1.0625,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,5400,0.984375,0.0625,2.5,40.0,1.0625,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,5500,0.984375,0.0625,2.5,40.0,1.0625,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,5600,0.984375,0.0625,2.5,40.0,1.0625,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,5700,0.96875,0.03125,2.125,34.0,1.125,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,5800,0.984375,0.046875,2.8125,45.0,1.0625,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,5900,0.984375,0.046875,2.8125,45.0,1.0625,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,6000,0.96875,0.03125,2.125,34.0,1.125,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,6100,0.984375,0.046875,2.8125,45.0,1.0625,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,6200,0.984375,0.046875,2.8125,45.0,1.0625,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,6300,0.984375,0.0625,2.5,40.0,1.0625,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,6400,0.984375,0.0625,2.5,40.0,1.0625,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,6500,0.984375,0.0625,2.5,40.0,1.0625,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,6600,0.984375,0.0625,2.5,40.0,1.0625,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,6700,0.984375,0.0625,2.5,40.0,1.0625,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,6800,1.0,0.0625,3.5,56.0,1.0,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,6900,0.984375,0.078125,2.1875,35.0,1.0625,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,7000,0.984375,0.078125,2.1875,35.0,1.0625,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,7100,0.984375,0.078125,2.1875,35.0,1.0625,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,7200,0.96875,0.0,2.75,44.0,1.125,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
64,16,1,7300,0.984375,0.03125,3.125,50.0,1.0625,0,0.0,0.0005541666666666667,1.0,1,1,59,3,0,0,0,1,1,1,59
