N,D,replica,leg,g,ln_g,squares_per_vertex,spv_err,phi,acceptance,tau_int,surplus,lam
500,3,0,heat,13.8898,2.6311547578144956,2.537616,0.0036482880828268218,0.211468,0.412436,1.1819791093030332,1.4999999999999999e-05,1.0
500,3,0,heat,14.2866,2.6593220350108573,2.5000640000000005,0.003395105437052578,0.20833866666666664,0.42448925,1.1090051746246194,1.9e-05,1.0
500,3,0,heat,14.6835,2.6867244143874576,2.4531080000000003,0.002318471558592011,0.20442566666666667,0.43700425,0.9324514110674189,2e-05,1.0
500,3,0,heat,15.0803,2.713389256281133,2.40984,0.003448770477952984,0.20082,0.4493075,1.0332643921459537,2e-05,1.0
500,3,0,heat,15.4772,2.739367973248111,2.365148,0.002958779748953283,0.19709566666666667,0.461468,0.9361833451909343,1.9e-05,1.0
500,3,0,heat,15.874,2.7646825506686836,2.32958,0.003288995199996508,0.19413166666666665,0.47249525,0.9013171728372229,1e-05,1.0
500,3,0,heat,16.2709,2.7893782362345405,2.2917039999999997,0.00384731693233816,0.19097533333333336,0.48346575,0.9810786161754785,2e-05,1.0
500,3,0,heat,16.6677,2.813472714838116,2.2619840000000004,0.0024664535417996594,0.18849866666666665,0.49217575,0.7956690341384871,1.1e-05,1.0
500,3,0,heat,17.0646,2.8370061422949124,2.2312,0.0030200554656522457,0.1859333333333333,0.50235225,0.878166052429204,2.2e-05,1.0
500,3,0,heat,17.4614,2.859992730473009,2.200876,0.0028999799050779596,0.18340633333333334,0.5118825,0.6777287928938276,1.7e-05,1.0
500,3,0,heat,17.8583,2.8824683861475586,2.175516,0.0026490627892475378,0.181293,0.52053825,0.9318928487606688,1.1e-05,1.0
500,3,0,heat,18.2551,2.9044444930438424,2.14498,0.002389197170679701,0.17874833333333334,0.5300425,0.6601519373295293,1.7e-05,1.0
500,3,0,heat,18.652,2.9259533789460743,2.120192,0.002463899978164688,0.17668266666666665,0.53753075,0.7531423272528884,5e-06,1.0
500,3,0,heat,19.0488,2.9470041074626385,2.091732,0.003277748162665356,0.174311,0.54655325,0.7972643343073997,8e-06,1.0
