N,dims,C,spark,replica,lam,local_heat,sweep,h_per_vertex,d0,d1,d2,d3,d4,d5,d6,d7,melted,pieces_flat,largest_flat,bath_T,total,drift,left,final
216,6 6 6,432,64.0,0,1.25,False,40500,0.0,0,0,0,216,0,0,0,0,0,1,216,0.14814814814814814,64.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,40750,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,41000,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,41250,0.0,0,0,0,216,0,0,0,0,0,1,216,0.14814814814814814,64.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,41500,0.0,0,0,0,216,0,0,0,0,0,1,216,0.14814814814814814,64.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,41750,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,42000,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,42250,0.0,0,0,0,216,0,0,0,0,0,1,216,0.14814814814814814,64.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,42500,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,42750,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,43000,0.0,0,0,0,216,0,0,0,0,0,1,216,0.14814814814814814,64.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,43250,0.0,0,0,0,216,0,0,0,0,0,1,216,0.14814814814814814,64.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,43500,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,43750,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,44000,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,44250,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,44500,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,44750,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,45000,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,45250,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,45500,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,45750,0.0,0,0,0,216,0,0,0,0,0,1,216,0.14814814814814814,64.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,46000,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,46250,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
216,6 6 6,432,64.0,0,1.25,False,46500,0.2962962962962963,0,0,0,204,8,4,0,0,12,1,204,0.0,0.0,0.0,True,False
