N,replica,leg,g,phi,phi_sd,chi,acceptance,phi_err,chi_err,tau_int,lx,ly,lam,cap,surplus,pieces,largest_frac,baby_frac,cube_frac
36,1,heat,8,0.9063055555555556,0.1144847926447595,0.47184363888888886,0.05331944444444445,0.015978324964818023,0.08410727694354303,56.35503810369474,6,6,0.0,none,0.3459027777777778,1.0505,0.97475,0.0,0.0
36,1,heat,9,0.8405416666666667,0.08710076358434125,0.27311554861111104,0.08155787037037036,0.005615920384053786,0.025288311595456876,10.289667693377439,6,6,0.0,none,0.25030555555555556,1.0,1.0,0.0,0.0
36,1,heat,10,0.7946319444444445,0.07730812786423855,0.21515567881944447,0.10453472222222222,0.002982789111467259,0.015355407063977873,4.055534231241145,6,6,0.0,none,0.1943263888888889,1.0,1.0,0.0,0.0
36,1,heat,12,0.7406875,0.0715721676579393,0.18441270659722225,0.14247916666666666,0.0020867924809629236,0.0046712402492892265,1.720212406729301,6,6,0.0,none,0.14183333333333334,1.0,1.0,0.0,0.0
36,1,heat,15,0.6931805555555556,0.07120235980405892,0.1825119375,0.18965046296296295,0.0010559105868577453,0.004937343400377275,1.0778025505936177,6,6,0.0,none,0.10840972222222223,1.0,1.0,0.0,0.0
36,1,heat,20,0.6445,0.07144990907043086,0.18378322222222215,0.24391898148148147,0.001616487018941819,0.004378100331956553,0.7962972555783482,6,6,0.0,none,0.08081944444444444,1.0,1.0,0.0,0.0
36,1,heat,30,0.5935763888888889,0.07035389727846296,0.17818815104166663,0.3072476851851852,0.0011627316086649496,0.0044396285123477035,0.5656946458273483,6,6,0.0,none,0.05783333333333333,1.0,1.0,0.0,0.0
36,1,heat,100,0.5260416666666666,0.07197121847363881,0.18647482638888893,0.40868055555555555,0.0011894224545005298,0.0048260492627982205,0.5759632455521546,6,6,0.0,none,0.03554861111111111,1.0,1.0,0.0,0.0
36,2,cool,100,0.5256180555555555,0.07195305041567295,0.1863806927083334,0.409125,0.0010639957608781473,0.003520942819212709,0.5389226565646148,6,6,0.0,none,0.03586111111111111,1.0,1.0,0.0,0.0
36,2,cool,30,0.5953125,0.0717628200654768,0.18539648437499995,0.30621296296296296,0.0011750542963387392,0.002746512258363454,0.5699812694899816,6,6,0.0,none,0.058284722222222224,1.0,1.0,0.0,0.0
36,2,cool,20,0.6431111111111112,0.07118320997760672,0.18241377777777773,0.2433634259259259,0.001462808344289133,0.005272958302339606,0.7291183382691333,6,6,0.0,none,0.07981944444444444,1.0,1.0,0.0,0.0
36,2,cool,15,0.6943472222222222,0.07081964873257236,0.18055521527777782,0.18967824074074074,0.001396512209427561,0.004679347284350394,0.9853577974964567,6,6,0.0,none,0.10893055555555556,1.0,1.0,0.0,0.0
36,2,cool,12,0.7396527777777778,0.07145556629995256,0.18381232638888895,0.14294675925925926,0.0018659055522452636,0.004813757567376331,1.7810308911754373,6,6,0.0,none,0.14099305555555555,1.0,1.0,0.0,0.0
36,2,cool,10,0.7955763888888889,0.07962435648857161,0.22824137326388888,0.10391898148148149,0.004078736256068344,0.013380217635080648,4.056634458491013,6,6,0.0,none,0.1940763888888889,1.0,1.0,0.0,0.0
36,2,cool,9,0.8473263888888889,0.10078773815128125,0.3656940538194444,0.07972453703703704,0.01045726414088824,0.11852425779653283,18.490793067114108,6,6,0.0,none,0.2616388888888889,1.01425,0.9936666666666666,0.0054444444444444445,0.0054444444444444445
36,2,cool,8,1.1352569444444445,0.21112327164811634,1.6046292899305556,0.03117361111111111,0.04461971518662413,0.17160089239077306,183.459415014047,6,6,0.0,none,0.8868958333333333,1.5715,0.746,0.19911111111111113,0.19911111111111113
36,2,cool,7.5,1.1794791666666666,0.17821019121014772,1.143319401041667,0.016162037037037037,0.03501126706179289,0.18259072071402552,366.4152191843965,6,6,0.0,none,0.9721319444444444,1.6125,0.7277777777777777,0.20922222222222223,0.20922222222222223
